"Running average electives"
"619,424415684376"
"619,8245620512204"
"620,22882531354"
"620,5974117369683"
"620,9742125329665"
"621,3495902690391"
"621,7450610067248"
"622,1456991929742"
"622,5173978360091"
"622,2790601139507"
"622,0322331820456"
"621,8054082373803"
"621,5782151226557"
"621,3472902105319"
"621,1003389788262"
"620,8339693269552"
"620,5866818181349"
"620,2964297056785"
"620,0192478567122"
"619,7263584454079"
"619,4360653380804"
"619,1352481936093"
"618,8441963872151"
"618,5167966225549"
"618,8158271995145"
"619,0843927116306"
"619,3329111824146"
"618,9037111039494"
"618,4773366544141"
"618,0648440547659"
"617,6504697150165"
"617,2290098751013"
"616,804885870007"
"616,4010818704331"
"615,9883655938055"
"615,5739844957656"
"615,2025878756076"
"614,7937553076779"
"614,3944751209049"
"613,9827448185907"
"613,573076335982"
"613,1786647006803"
"612,7592781151151"
"612,3465397378612"
"611,9282944730444"
"611,5292830957101"
"611,119437840683"
"610,7201389811603"
"610,312968355424"
"609,8970355454727"
"609,4884093989172"
"609,0802641575374"
"608,6656765731868"
"608,2500836923977"
"607,8888251263245"
"607,5205197392488"
"607,1620916419478"
"606,7724415110084"
"606,3727602111434"
"605,971652004747"
"605,5913543391458"
"605,1856395301775"
"604,7867024440292"
"604,3878580303661"
"603,9854669276843"
"603,5808198096366"
"603,1904313549709"
"602,7941642147861"
"602,4077320071559"
"602,007812065945"
"601,613588837093"
"601,2112845992646"
"600,857609228611"
"600,4650349929649"
"600,0702846835877"
"599,6892132429552"
"599,2987999071773"
"598,896682764525"
"598,5097913790538"
"598,1231659821531"
"597,7343968200024"
"597,3585144291482"
"596,9797487548279"
"597,216652316293"
"597,4275134619849"
"597,6549277163296"
"597,2722497029681"
"596,9021153334238"
"596,5168197390241"
"596,1477879914777"
"595,7958127948599"
"595,4288122130762"
"595,0706516885155"
"594,6762040318998"
"594,3019459327285"
"593,9085792173172"
"594,3127857882029"
"594,715249777138"
"595,1265868466747"
"595,5253608665848"
"595,935150969615"
"596,334274763769"
"596,7467090108237"
"597,1640000655174"
"597,5799880298821"
"598,0082042700169"
"598,407770134741"
"598,8253730732772"
"599,2253233378904"
"599,6125787221002"
"600,0536274259784"
"600,480398208072"
"600,9079230589738"
"601,3304427483637"
"601,7697938359723"
"601,6233229220452"
"601,4532763315445"
"601,2790072406344"
"601,0760059220137"
"600,8681236056159"
"600,6492891135514"
"600,4462650634536"
"600,220322432066"
"599,9999669509416"
"599,777967774563"
"600,1583672236901"
"600,5316427682818"
"600,9089034260614"
"601,2851420089834"
"601,674860329517"
"602,061647668582"
"602,4611268276897"
"602,8711268425585"
"603,2787476064407"
"603,6886966214031"
"604,0972862250641"
"604,4782675198649"
"604,811754258353"
"605,1618075650284"
"605,5000778918137"
"605,1169916404182"
"604,7315353828819"
"604,3586783140282"
"603,9938777679328"
"603,6216239699182"
"603,2583075222963"
"602,8903335160542"
"602,5146676870673"
"602,1294730375247"
"601,7484546503757"
"601,3681546430387"
"600,997842166391"
"600,6147708958589"
"600,2466110131741"
"599,86954226105"
"599,5088159471563"
"599,1479006906249"
"599,3704190021472"
"599,5850538923787"
"599,8157041798485"
"600,0376497329478"
"599,6632670126785"
"599,2834297119591"
"598,9213486755799"
"598,5715073968933"
"598,2126119364574"
"597,8503550433335"
"597,4866623436058"
"597,1218063623821"
"596,7547051505202"
"596,4399839439212"
"596,1217525110283"
"595,8223070084559"
"595,5195508846887"
"595,2007871593489"
"594,8953526288982"
"594,585054564132"
"594,2840032493735"
"593,978669024791"
"593,6906363087738"
"593,3970825841259"
"593,1175956542353"
"592,8374620364827"
"592,5713607038807"
"592,2788821228614"
"592,5681515243069"
"592,8177050623324"
"593,0823787335602"
"593,3422628093474"
"593,6130866666332"
"593,8723603908312"
"593,5391225865473"
"593,2198127012493"
"592,8962300611238"
"592,5905947685274"
"592,2781575019172"
"591,9779956771719"
"591,6868152163222"
"591,3937321221225"
"591,1533354346428"
"590,896301035448"
"590,6355342926287"
"590,3600890189941"
"590,1032972426843"
"589,8620624743508"
"589,6208519656927"
"589,3913919778769"
"589,1573559770335"
"588,9146804796319"
"588,6641719260384"
"588,4246187481708"
"588,184646431041"
"587,9427907931278"
"587,6934210916306"
"588,010237731471"
"588,3186780541557"
"588,6409093452779"
"588,9616659289585"
"589,2896158679789"
"589,6162766743944"
"589,959749048303"
"590,3164811471695"
"590,6671202178202"
"591,0273549948732"
"591,3796139921657"
"591,7471322464339"
"592,1119610693621"
"592,4563026370299"
"592,7909881891846"
"593,2635305295048"
"593,7325206566364"
"594,2046885418907"
"594,6685596109193"
"595,1408147611139"
"595,6088325792286"
"596,0841076846717"
"596,541138924328"
"596,9828077645997"
"597,4257428662794"
"597,8626179800475"
"598,3068227365978"
"598,7479387354216"
"599,1673872382279"
"599,6399010803318"
"600,0954537510221"
"600,5638866035424"
"600,984181873895"
"601,4219825084078"
"601,2585754118169"
"601,0843144252638"
"600,926750624359"
"600,7659229950648"
"600,6223961181147"
"600,4767544619342"
"600,3380567095938"
"600,1863803455989"
"600,0457620610613"
"599,88019050538"
"600,2645002816297"
"600,6309621139525"
"601,0148575123168"
"601,3857225169628"
"601,7647579976297"
"602,1382761238018"
"602,5264706644779"
"602,8535452714266"
"603,1580421384218"
"603,4752234986779"
"603,7539656442925"
"604,0490101637683"
"603,691639197101"
"603,342517971182"
"602,9843836842928"
"602,6319162673256"
"602,2917898584839"
"601,9465708344029"
"601,6176116804656"
"601,3014817078787"
"600,9671598868387"
"600,6827043745319"
"600,3633742630448"
"600,0420664397669"
"599,7198136488175"
"599,3865138294826"
"599,0669301359081"
"598,7435854869127"
"598,4291651644364"
"598,1056928612998"
"597,7656469223298"
"597,4220060690405"
"597,0823494706752"
"596,7404944206619"
"596,3953950886945"
"596,0528980677251"
"595,7271058064085"
"595,398163938572"
"595,1107661711587"
"594,8214767012972"
"594,5495534245509"
"594,2633938655616"
"593,9857619482638"
"593,707555345874"
"593,4269516134173"
"593,1468848588925"
"592,8437620582689"
"592,5408814127436"
"592,226856159201"
"591,9261257139211"
"591,5957351124924"
"591,2562979403045"
"590,9207158049513"
"590,5828157523357"
"590,2540178817715"
"589,9384356022691"
"589,604750659776"
"589,2851543622011"
"588,9541142159936"
"588,6286653165644"
"588,3017753721163"
"588,0154945290957"
"587,6948943831662"
"587,389289358221"
"587,0819478817559"
"586,7906778422348"
"586,5136471896573"
"586,2270110541001"
"585,9533596449354"
"585,6719733313637"
"585,4069438185688"
"585,1410405021373"
"584,8852688395538"
"584,6202460989476"
"584,3700038990261"
"584,1149640408678"
"584,382612600584"
"584,6487676777125"
"584,9314564097389"
"585,1937001012957"
"585,4672388644419"
"585,731718570966"
"586,0102077129841"
"586,3020429548662"
"586,5915581645265"
"586,8790381139358"
"586,6286721045179"
"586,3875125355463"
"586,1290576832102"
"585,8829617846125"
"585,6276412840094"
"586,0414011768501"
"586,4524632775843"
"586,8709135690793"
"587,2805865675958"
"587,7053683297228"
"588,1127621292228"
"588,5121569691034"
"588,9228076665221"
"589,3050664986134"
"589,6771711333563"
"590,0391740518878"
"590,3933558897791"
"590,761582393484"
"591,1061405274914"
"591,4980088662087"
"591,8732723887725"
"591,7173099711945"
"591,5431881398978"
"591,3714102754991"
"591,1982050235231"
"591,000853079234"
"590,8085476150075"
"590,6144391686827"
"590,4240385747709"
"590,2210936759262"
"590,0209298192956"
"589,8162935925689"
"589,6066720795837"
"589,3948662153049"
"589,7032704642301"
"589,9946087640175"
"590,2913889660095"
"590,5868111625848"
"590,8915279167359"
"591,1958621887927"
"591,5082871448144"
"591,8207136305476"
"592,1324691084122"
"591,8168672823086"
"591,4951463236703"
"591,1813976637259"
"590,8599840044536"
"590,5411299352013"
"590,2351850913141"
"589,917173239161"
"589,6059255779678"
"589,3091419738636"
"589,0097224489443"
"588,7452621035923"
"588,4653297315799"
"588,1951787859842"
"587,8924495631796"
"587,575743647958"
"587,2542761998083"
"586,9491049700772"
"586,6289177596434"
"586,3202504648804"
"586,0073877770606"
"585,708335893005"
"585,4096025147265"
"585,610201343434"
"585,7987826583807"
"585,4804706862091"
"585,1675072583356"
"584,8582232086329"
"584,552788029087"
"584,2596450804524"
"583,9658392488337"
"583,7185465835473"
"583,4681873766049"
"583,2095381242713"
"582,9492317884617"
"582,6948480600893"
"582,4538163803974"
"582,1947527162072"
"581,9460623061021"
"581,6969229556767"
"581,4603011372262"
"581,2140917119722"
"580,9753564571196"
"580,7319286631953"
"580,504340672705"
"580,2579058966331"
"580,5072508156"
"580,7525938254565"
"581,0122728273163"
"581,2602538218962"
"581,5087312701735"
"581,7445897518309"
"581,9955671631964"
"582,2564501279728"
"581,9850019510654"
"581,7022338967089"
"581,4175398872975"
"581,1085956521838"
"580,8145562069561"
"580,5063889628792"
"580,2265663954249"
"579,9252075469282"
"579,6249332695896"
"579,3241275493349"
"579,0305417312508"
"578,732506137111"
"578,4337240374414"
"578,1509056091278"
"577,8500984084092"
"577,5622441118246"
"577,2673736184792"
"576,9842375062071"
"576,6932154516003"
"576,4107291671723"
"576,1208963315565"
"576,3143587668301"
"576,0215411843931"
"575,7272264699375"
"575,4449639757675"
"575,1786616072293"
"574,9090065535903"
"574,6452804822287"
"574,380054493867"
"574,1249968945492"
"573,8543958096527"
"573,5998783360533"
"573,3391279489821"
"573,6970433414095"
"574,0488055503464"
"574,3892335250769"
"574,7202942287732"
"575,0645988549619"
"575,3855041959577"
"575,7174502900865"
"576,0611192515686"
"576,3797077470249"
"576,7108109863864"
"577,0369940814277"
"577,378166874966"
"577,7310657361334"
"578,0778021550561"
"578,464893459973"
"578,8490442860844"
"579,2421622022362"
"579,6220666245773"
"580,0099341807773"
"580,3863867200126"
"580,7613442591442"
"580,6741516549711"
"580,5584020792683"
"580,4570410220164"
"580,3536440914351"
"580,2390893014979"
"580,1243299598761"
"580,0156675274751"
"579,8972070029345"
"580,2639529517866"
"580,6267206881191"
"580,9589458244291"
"581,2829022845609"
"581,6215311879918"
"581,9566246290934"
"582,286896625528"
"582,6316297762467"
"582,9475791341142"
"583,2626041836381"
"583,5645051112967"
"583,86827084021"
"584,1537589683793"
"584,439089774812"
"584,7239345412745"
"586,3882539489132"
"586,09468890845"
"585,8009112595895"
"585,5210712150443"
"585,2388264266059"
"584,9717706267045"
"584,707858981447"
"584,4299129671688"
"584,1639320839492"
"583,880314915602"
"583,6109721685232"
"583,3559388654639"
"583,0853063901421"
"582,8509790437804"
"582,6045381704382"
"582,3725895370999"
"582,1406815709176"
"581,920807910014"
"581,701886517921"
"581,4749278118547"
"581,2467771156693"
"581,0176215871851"
"580,8039360592483"
"580,5765271502323"
"580,3606262110802"
"580,1438419868505"
"579,9269411219894"
"579,7088595663655"
"579,9541241237775"
"580,1934207844437"
"580,4322318053554"
"580,6565414285204"
"580,8816857969675"
"580,6082330144517"
"580,3433076028856"
"580,0899081217882"
"579,8319696547296"
"579,589412347011"
"579,3298653225016"
"579,078525406129"
"578,8369551546342"
"578,5912646915468"
"578,3615277724168"
"578,1111921321801"
"577,8643329742629"
"577,6096602569127"
"577,3631194122668"
"577,1265839952034"
"576,8893252338969"
"576,6647792647577"
"576,4379668598965"
"576,2201218405523"
"575,9896762544753"
"575,7594138236659"
"575,5231871788249"
"575,2845994568157"
"575,0313500540598"
"575,2338326497759"
"575,4216662921567"
"575,1466036018153"
"574,8715158470484"
"574,610147347072"
"574,3610839867267"
"574,0965221472792"
"573,8344776542493"
"573,5705621703348"
"573,3200672313947"
"573,0848015620272"
"572,8365716407808"
"572,6291333589215"
"572,4124178600471"
"572,1823699280507"
"571,9398597070405"
"571,7094760550847"
"571,4928125747196"
"571,2506432689041"
"571,0208679064883"
"570,7675458206747"
"570,5239297369914"
"570,2732435838159"
"570,4505105309865"
"570,1770383387287"
"569,9001944016787"
"569,6290505205334"
"569,3708371489626"
"569,10310096839"
"568,8260197047189"
"568,5474053562308"
"568,2766755919256"
"568,0060734817495"
"567,7289245367178"
"568,0607363378972"
"568,3921341426908"
"568,7345557484346"
"569,0631068792375"
"569,3894191325079"
"569,7085164538184"
"570,0240094714719"
"570,3494015745854"
"570,6713572998849"
"571,0006793756725"
"571,3291153859767"
"571,6698474064983"
"572,0180159131154"
"572,3653406610856"
"572,7388907740493"
"573,1075786627706"
"573,4549049527685"
"573,8015369380638"
"574,1523579693096"
"574,5128622261915"
"574,4163558761218"
"574,3092612652987"
"574,1808613864154"
"574,0664056964257"
"573,9513044531213"
"573,8481544896559"
"573,733914916065"
"573,6279248905009"
"573,5106397711247"
"573,8277443028576"
"574,1396309975768"
"574,4553759398428"
"574,7270371200498"
"574,9919471064538"
"575,2418859575848"
"575,4931423813131"
"575,7518940404176"
"576,0030937063684"
"576,2682041015826"
"576,5245704734592"
"576,7840578246188"
"577,0409704704307"
"577,3107263929588"
"577,0371736730337"
"576,7631459896729"
"576,4980456077965"
"576,2291116196217"
"575,974256667183"
"575,7291779511959"
"575,4832933247502"
"575,2322287520553"
"574,9810788221899"
"574,7311782571137"
"574,4943789884362"
"574,2573269914083"
"574,0611394400111"
"573,8489184263168"
"573,6512396560839"
"573,4438243067198"
"573,2203031274332"
"573,0105391293376"
"572,7906211923888"
"572,5763297980127"
"572,3535298092307"
"572,1449795325483"
"571,9048586450034"
"571,6694476739906"
"571,4328631497893"
"571,1674575613372"
"570,8996558618362"
"570,6444425246775"
"570,3873122676516"
"570,1380727753682"
"569,8917228183841"
"569,6347349087379"
"569,3868512477081"
"569,1188069617004"
"568,853923554087"
"568,6057025118503"
"568,3482839463283"
"568,105039421676"
"567,8581863392119"
"567,6063895809393"
"567,3670312084537"
"567,1206028699744"
"566,8884541593196"
"566,6559175708084"
"566,4224341861594"
"566,1687845936735"
"565,9257328892936"
"565,67610750103"
"565,4405842402002"
"565,1950806379721"
"565,388945391586"
"565,1339291901847"
"564,8686817192884"
"564,6035507981255"
"564,3427311263553"
"564,0816581783414"
"563,8282846524866"
"563,5735713961229"
"563,3189644718537"
"563,074946397562"
"562,8269511727232"
"562,6115120369852"
"562,3958720693154"
"562,186735684401"
"561,9685114708376"
"561,7580637535018"
"561,5618913799345"
"561,3638270005303"
"561,1699272814766"
"560,972574150174"
"560,7854242471881"
"560,589541352247"
"560,4057333662729"
"560,2096499961154"
"560,0177453094958"
"559,8258127760657"
"560,0536600357623"
"560,2778968754487"
"560,508411748606"
"560,7351193911126"
"560,9708719034214"
"561,2009239239118"
"561,443931664939"
"561,6971068501085"
"561,9427341657511"
"562,1994149944882"
"562,4414415803566"
"562,2144254366327"
"561,9872216650934"
"561,7727322359747"
"561,547324596964"
"561,8885072792784"
"562,2256019558187"
"562,576078216239"
"562,9201895014654"
"563,2766758254824"
"563,6207625304261"
"563,9740539350219"
"564,3347970694944"
"564,6897223477995"
"565,0581574158803"
"565,4251751466014"
"565,801209270043"
"566,1904818423567"
"566,5769101491601"
"567,0033382921841"
"567,4077011370669"
"567,8062908255985"
"568,2020329027599"
"568,6088603618308"
"569,0197162417038"
"569,3939235570626"
"569,7781723371104"
"570,1615347194305"
"570,5541080529347"
"570,9435050863868"
"571,3299533753784"
"571,7036001738227"
"571,6744003858182"
"571,6435568382848"
"572,0331491091032"
"572,4203040666538"
"572,804173625965"
"573,1831920126149"
"573,5722051817803"
"573,959758268124"
"574,3601446250335"
"574,7682822841298"
"575,1553759423654"
"575,5391357824758"
"575,9224667066661"
"576,3114483655354"
"576,6993603626717"
"577,089223178025"
"577,467805475751"
"579,0536317933572"
"580,6317755147"
"582,2217872290086"
"583,8036629697891"
"585,396216870683"
"586,9835949674914"
"588,5795996158872"
"590,1847991637416"
"591,7855938292827"
"593,3974375014852"
"594,9748587786875"
"596,5564474564817"
"598,1217448495969"
"597,9326669712743"
"597,7839507982418"
"597,6321593995602"
"597,4841185535117"
"597,3192241783163"
"597,16100356315"
"596,9954677613871"
"596,8126074344685"
"596,6412424506738"
"596,4501681615836"
"596,2707292596762"
"596,0831486706477"
"595,9046308956634"
"595,7194845282472"
"595,5371821022371"
"595,3544495586657"
"595,5803401785065"
"595,8057671602521"
"596,0442461480479"
"596,269043383243"
"596,5059663526719"
"596,7402645976057"
"596,9865612830512"
"597,2386329400316"
"597,4652551645908"
"597,2617060873182"
"597,0206391138161"
"596,7610644782641"
"596,5037487377422"
"596,2517862925549"
"595,9997104310532"
"595,7577827650841"
"595,5140022969592"
"595,276549341934"
"595,0343072358744"
"594,8050612518754"
"594,5707748356134"
"594,3461619408873"
"594,0927868760436"
"593,8515751776562"
"593,6002941566614"
